inputName,usageKey,scientificName,canonicalName,rank,status,confidence,matchType,kingdom,phylum,class,order,family,genus,species,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,synonym
Kingidium deliciosum (Reichb. f.) Sweet,2804686.0,Kingidium deliciosum (Rchb.f.) H.R.Sweet,Kingidium deliciosum,SPECIES,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Phalaenopsis,Phalaenopsis deliciosa,6.0,7707728.0,196.0,1169.0,7689.0,2804680.0,5310858.0,
Kleinhovia hospida L.,3152102.0,Kleinhovia hospita L.,Kleinhovia hospita,SPECIES,ACCEPTED,100.0,FUZZY,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Kleinhovia,Kleinhovia hospita,6.0,7707728.0,220.0,941.0,6685.0,3152101.0,3152102.0,
Knema erratica (Hook. f. & Thoms.) Sincl.,3743573.0,Knema erratica (Hook.fil. & Thomson) J.Sinclair,Knema erratica,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Magnoliales,Myristicaceae,Knema,Knema erratica,6.0,7707728.0,220.0,718.0,2439.0,7333596.0,3743573.0,
Knema globularia (Lamk.) Warb.,3743505.0,Knema globularia (Lam.) Warb.,Knema globularia,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Magnoliales,Myristicaceae,Knema,Knema globularia,6.0,7707728.0,220.0,718.0,2439.0,7333596.0,3743505.0,
Knoxia corymbosa Willd.,2901157.0,Knoxia corymbosa Willd.,Knoxia corymbosa,SPECIES,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Knoxia,Knoxia sumatrensis,6.0,7707728.0,220.0,412.0,8798.0,2901145.0,2901155.0,
Knoxia stricta Gaertn.,8072954.0,Knoxia stricta Gaertn.,Knoxia stricta,SPECIES,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Knoxia,Knoxia sumatrensis,6.0,7707728.0,220.0,412.0,8798.0,2901145.0,2901155.0,
Knoxia sumatrensis (Retz.) DC.,2901155.0,Knoxia sumatrensis (Retz.) DC.,Knoxia sumatrensis,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Knoxia,Knoxia sumatrensis,6.0,7707728.0,220.0,412.0,8798.0,2901145.0,2901155.0,
Knoxia valerianoides Thorel ex Pitard,2901198.0,Knoxia valerianoides Thorel ex Pit.,Knoxia valerianoides,SPECIES,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Knoxia,Knoxia roxburghii,6.0,7707728.0,220.0,412.0,8798.0,2901145.0,2901184.0,
Kochia scoparia (L.) Schrad.,8904738.0,Kochia scoparia (L.) Schrad.,Kochia scoparia,SPECIES,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Bassia,Bassia scoparia,6.0,7707728.0,220.0,422.0,3064.0,3083576.0,5383936.0,
Koelreuteria paniculata Laxm.,5421180.0,Koelreuteria paniculata Laxm.,Koelreuteria paniculata,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Koelreuteria,Koelreuteria paniculata,6.0,7707728.0,220.0,933.0,6657.0,3190053.0,5421180.0,
Kopsia cochinchinensis Kuntze,5536033.0,Kopsia cochinchinensis Kuntze,Kopsia cochinchinensis,SPECIES,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Tabernaemontana,Tabernaemontana divaricata,6.0,7707728.0,220.0,412.0,6701.0,3169624.0,3169625.0,
Kopsia fruticosa (Ker Gawl.) A. DC.,5536025.0,Kopsia fruticosa (Ker Gawl.) A.DC.,Kopsia fruticosa,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Kopsia,Kopsia fruticosa,6.0,7707728.0,220.0,412.0,6701.0,3230914.0,5536025.0,
Kopsia pitardi Merr.,5535930.0,Kopsia pitardii Merr.,Kopsia pitardii,SPECIES,SYNONYM,100.0,FUZZY,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Kopsia,Kopsia arborea,6.0,7707728.0,220.0,412.0,6701.0,3230914.0,5536040.0,
Dendrophthora opuntioides (L.) Eichler,8386557.0,Dendrophthora opuntioides (L.) Eichler,Dendrophthora opuntioides,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Santalales,Viscaceae,Dendrophthora,Dendrophthora opuntioides,6.0,7707728.0,220.0,934.0,2399.0,2889790.0,8386557.0,
Kummerowia stipulacea (Maxim.) Makino,5352522.0,Kummerowia stipulacea (Maxim.) Makino,Kummerowia stipulacea,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Kummerowia,Kummerowia stipulacea,6.0,7707728.0,220.0,1370.0,5386.0,2954000.0,5352522.0,
Kummerowia striata (Thunb.) Schindl.,5352523.0,Kummerowia striata (Thunb.) Schindl.,Kummerowia striata,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Kummerowia,Kummerowia striata,6.0,7707728.0,220.0,1370.0,5386.0,2954000.0,5352523.0,
Kydia calycina Roxb.,7279431.0,Kydia calycina Roxb.,Kydia calycina,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Kydia,Kydia calycina,6.0,7707728.0,220.0,941.0,6685.0,7279430.0,7279431.0,
Kyllinga brevifolia Rottb.,2718737.0,Kyllinga brevifolia Rottb.,Kyllinga brevifolia,SPECIES,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Cyperus,Cyperus brevifolius,6.0,7707728.0,196.0,1369.0,7708.0,2713455.0,2718767.0,
Kyllinga cylindrica Nees,3583519.0,Kyllinga cylindrica Nees,Kyllinga cylindrica,SPECIES,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Cyperus,Cyperus sesquiflorus,6.0,7707728.0,196.0,1369.0,7708.0,2713455.0,3583416.0,
Kyllinga nemoralis (Forst. & Forst.f.) Dandy ex Hutch. & Dalz.,2718694.0,Kyllinga nemoralis (J.R.Forst. & G.Forst.) Dandy ex Hutch. & Dalziel,Kyllinga nemoralis,SPECIES,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Cyperus,Cyperus mindorensis,6.0,7707728.0,196.0,1369.0,7708.0,2713455.0,9452699.0,
Kyllinga triceps Rottb.,2709133.0,Kyllinga triceps Rottb.,Kyllinga triceps,SPECIES,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Cyperus,Cyperus dubius,6.0,7707728.0,196.0,1369.0,7708.0,2713455.0,2714915.0,
Khaya senegalensis (Desr.) A. Juss.,3190508.0,Khaya senegalensis (Desv.) A.Juss.,Khaya senegalensis,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Meliaceae,Khaya,Khaya senegalensis,6.0,7707728.0,220.0,933.0,2397.0,3190507.0,3190508.0,
Lablab purpureus (L.) Sweet,2952236.0,Lablab purpureus (L.) Sweet,Lablab purpureus,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lablab,Lablab purpureus,6.0,7707728.0,220.0,1370.0,5386.0,2952235.0,2952236.0,
Lactarius camphoratus (Bull.) Fr.,8813286.0,Lactarius camphoratus (Bull.) Fr.,Lactarius camphoratus,SPECIES,ACCEPTED,100.0,EXACT,Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Lactarius,Lactarius camphoratus,5.0,34.0,186.0,1144.0,7609.0,2532156.0,8813286.0,
Lactarius deliciosus (L.: Fr.) Gray,5248629.0,Lactarius deliciosus (L.) Gray,Lactarius deliciosus,SPECIES,ACCEPTED,100.0,EXACT,Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Lactarius,Lactarius deliciosus,5.0,34.0,186.0,1144.0,7609.0,2532156.0,5248629.0,
Lactarius piperatus (Scop.: Fr.) S. F. Gray,11283128.0,Lactarius piperatus (Scop. ex Fr.) Gray,Lactarius piperatus,SPECIES,SYNONYM,100.0,EXACT,Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Lactifluus,Lactifluus piperatus,5.0,34.0,186.0,1144.0,7609.0,6009534.0,7719797.0,
Lactuca indica L.,3140510.0,Lactuca indica L.,Lactuca indica,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Lactuca,Lactuca indica,6.0,7707728.0,220.0,414.0,3065.0,3140231.0,3140510.0,
Lactuca sativa L. var. capitata L.,4933901.0,Lactuca sativa var. capitata L.,Lactuca sativa capitata,VARIETY,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Lactuca,Lactuca sativa,6.0,7707728.0,220.0,414.0,3065.0,3140231.0,7403263.0,
Lactuca sativa L. var. longifolia Lamk.,6304858.0,Lactuca sativa var. longifolia Lam.,Lactuca sativa longifolia,VARIETY,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Lactuca,Lactuca sativa,6.0,7707728.0,220.0,414.0,3065.0,3140231.0,7403263.0,
Lactuca sativa var. angustata Irish ex Bremer,8664876.0,Lactuca sativa var. angustana Irish ex Bremer,Lactuca sativa angustana,VARIETY,SYNONYM,99.0,FUZZY,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Lactuca,Lactuca serriola,6.0,7707728.0,220.0,414.0,3065.0,3140231.0,3140490.0,
Lactuca sororia Miq.,3140330.0,Lactuca sororia Miq.,Lactuca sororia,SPECIES,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Paraprenanthes,Paraprenanthes sororia,6.0,7707728.0,220.0,414.0,3065.0,8229266.0,3134219.0,
Laetiporus sulphureus (Bull: Fr.) Murr.,9072021.0,Laetiporus sulphureus (Bull.) Murrill,Laetiporus sulphureus,SPECIES,ACCEPTED,100.0,EXACT,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Laetiporaceae,Laetiporus,Laetiporus sulphureus,5.0,34.0,186.0,1145.0,3272667.0,2542160.0,9072021.0,
Lagenaria siceraria (Mol.) Standl.,2874672.0,Lagenaria siceraria (Molina) Standl.,Lagenaria siceraria,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,Lagenaria,Lagenaria siceraria,6.0,7707728.0,220.0,7224005.0,6634.0,2874671.0,2874672.0,
Lagenaria siceraria (Mol.) Standl. var. hispida (Thunb.) Hara,7755634.0,Lagenaria siceraria var. hispida (Thunb.) H.Hara,Lagenaria siceraria hispida,VARIETY,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,Benincasa,Benincasa hispida,6.0,7707728.0,220.0,7224005.0,6634.0,2874523.0,2874524.0,
Lagenaria siceraria (Mol.) Standl. var. microcarpa (Naud.) Hara,7788091.0,Lagenaria siceraria var. microcarpa (Naudin) H.Hara,Lagenaria siceraria microcarpa,VARIETY,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,Lagenaria,Lagenaria siceraria,6.0,7707728.0,220.0,7224005.0,6634.0,2874671.0,2874672.0,
Lagerstroemia balansae Koehne,3989237.0,Lagerstroemia balansae Koehne,Lagerstroemia balansae,SPECIES,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Lythraceae,Lagerstroemia,Lagerstroemia cochinchinensis,6.0,7707728.0,220.0,690.0,6684.0,3188723.0,8452585.0,
Lagerstroemia calyculata Kurz,3989199.0,Lagerstroemia calyculata Kurz,Lagerstroemia calyculata,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Lythraceae,Lagerstroemia,Lagerstroemia calyculata,6.0,7707728.0,220.0,690.0,6684.0,3188723.0,3989199.0,
Lagerstroemia floribunda Jack,3988950.0,Lagerstroemia floribunda Jack,Lagerstroemia floribunda,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Lythraceae,Lagerstroemia,Lagerstroemia floribunda,6.0,7707728.0,220.0,690.0,6684.0,3188723.0,3988950.0,
Lagerstroemia indica L.,3188725.0,Lagerstroemia indica L.,Lagerstroemia indica,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Lythraceae,Lagerstroemia,Lagerstroemia indica,6.0,7707728.0,220.0,690.0,6684.0,3188723.0,3188725.0,
Lagerstroemia loudonii Teysm. & Binn.,4927610.0,Lagerstroemia loudonii Teijsm. & Binn.,Lagerstroemia loudonii,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Lythraceae,Lagerstroemia,Lagerstroemia loudonii,6.0,7707728.0,220.0,690.0,6684.0,3188723.0,4927610.0,
Lagerstroemia speciosa (L.) Pers.,3188724.0,Lagerstroemia speciosa (L.) Pers.,Lagerstroemia speciosa,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Lythraceae,Lagerstroemia,Lagerstroemia speciosa,6.0,7707728.0,220.0,690.0,6684.0,3188723.0,3188724.0,
Lagerstroemia tomentosa Presl,3988234.0,Lagerstroemia tomentosa C.Presl,Lagerstroemia tomentosa,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Lythraceae,Lagerstroemia,Lagerstroemia tomentosa,6.0,7707728.0,220.0,690.0,6684.0,3188723.0,3988234.0,
Lagerstroemia venusta Wall. ex C. B. Clarke,7882739.0,Lagerstroemia venusta Wall. ex C.B.Clarke,Lagerstroemia venusta,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Lythraceae,Lagerstroemia,Lagerstroemia venusta,6.0,7707728.0,220.0,690.0,6684.0,3188723.0,7882739.0,
Laggera alata (D. Don) Sch. Bip. ex Oliv.,3098702.0,Laggera alata (D.Don) Sch.Bip. ex Oliv.,Laggera alata,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Laggera,Laggera alata,6.0,7707728.0,220.0,414.0,3065.0,3098682.0,3098702.0,
Laggera pterodonta (DC.) Benth.,7583688.0,"Laggera pterodonta (DC.) Benth., 1873",Laggera pterodonta,SPECIES,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Laggera,Laggera crispata,6.0,7707728.0,220.0,414.0,3065.0,3098682.0,3098694.0,
Lannea coromandelica (Houtt.) Merr.,3661151.0,Lannea coromandelica (Houtt.) Merr.,Lannea coromandelica,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Lannea,Lannea coromandelica,6.0,7707728.0,220.0,933.0,2398.0,7321650.0,3661151.0,
Inula wissmanniana Hand. Mazz,3148529.0,Inula wissmanniana Hand.-Mazz.,Inula wissmanniana,SPECIES,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Duhaldea,Duhaldea wissmanniana,6.0,7707728.0,220.0,414.0,3065.0,3126663.0,3126674.0,
Iodes balansae Gagnep.,5529386.0,Iodes balansae Gagnep.,Iodes balansae,SPECIES,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Icacinales,Icacinaceae,Iodes,Iodes seguinii,6.0,7707728.0,220.0,7223732.0,2513.0,3234373.0,5529331.0,
Iodes cirrhosa Turcz.,5529383.0,Iodes cirrhosa Turcz.,Iodes cirrhosa,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Icacinales,Icacinaceae,Iodes,Iodes cirrhosa,6.0,7707728.0,220.0,7223732.0,2513.0,3234373.0,5529383.0,
Iodes seguinii (H.Lév.) Rehder,5529331.0,Iodes seguinii (H.Lév.) Rehder,Iodes seguinii,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Icacinales,Icacinaceae,Iodes,Iodes seguinii,6.0,7707728.0,220.0,7223732.0,2513.0,3234373.0,5529331.0,
Iodes vitiginea (Hance) Hance,5529313.0,Iodes vitiginea (Hance) Hance,Iodes vitiginea,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Icacinales,Icacinaceae,Iodes,Iodes vitiginea,6.0,7707728.0,220.0,7223732.0,2513.0,3234373.0,5529313.0,
Ipomoea alba L.,2928631.0,Ipomoea alba L.,Ipomoea alba,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,Ipomoea alba,6.0,7707728.0,220.0,1176.0,2389.0,2928509.0,2928631.0,
Ipomoea aquatica Forsk.,2928525.0,Ipomoea aquatica Forssk.,Ipomoea aquatica,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,Ipomoea aquatica,6.0,7707728.0,220.0,1176.0,2389.0,2928509.0,2928525.0,
Ipomoea batatas (L.) Poir. in Lamk.,7624566.0,"Ipomoea batatas (L.) Poir., 1804",Ipomoea batatas,SPECIES,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,Ipomoea batatas,6.0,7707728.0,220.0,1176.0,2389.0,2928509.0,2928551.0,
Ipomoea cairica (L.) Sweet,2928531.0,Ipomoea cairica (L.) Sweet,Ipomoea cairica,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,Ipomoea cairica,6.0,7707728.0,220.0,1176.0,2389.0,2928509.0,2928531.0,
Ipomoea campanulata L.,2928699.0,Ipomoea campanulata L.,Ipomoea campanulata,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,Ipomoea campanulata,6.0,7707728.0,220.0,1176.0,2389.0,2928509.0,2928699.0,
Ipomoea digitata L.,8249252.0,Ipomoea digitata L.,Ipomoea digitata,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,Ipomoea digitata,6.0,7707728.0,220.0,1176.0,2389.0,2928509.0,8249252.0,
Ipomoea eriocarpa R. Br.,2928545.0,Ipomoea eriocarpa R.Br.,Ipomoea eriocarpa,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,Ipomoea eriocarpa,6.0,7707728.0,220.0,1176.0,2389.0,2928509.0,2928545.0,
Ipomoea muricata (L.) Jacq.,8227635.0,Ipomoea muricata (L.) Jacq.,Ipomoea muricata,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,Ipomoea muricata,6.0,7707728.0,220.0,1176.0,2389.0,2928509.0,8227635.0,
Ipomoea obscura (L.) Ker Gawl.,2928565.0,Ipomoea obscura (L.) Ker Gawl.,Ipomoea obscura,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,Ipomoea obscura,6.0,7707728.0,220.0,1176.0,2389.0,2928509.0,2928565.0,
Ipomoea pes-caprae (L.) Sweet.,7740059.0,Ipomoea pes-caprae (L.) Sweet,Ipomoea pes-caprae,SPECIES,DOUBTFUL,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,Ipomoea pes-caprae,6.0,7707728.0,220.0,1176.0,2389.0,2928509.0,7740059.0,
Ipomoea pes-tigridis L.,2928524.0,Ipomoea pes-tigridis L.,Ipomoea pes-tigridis,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,Ipomoea pes-tigridis,6.0,7707728.0,220.0,1176.0,2389.0,2928509.0,2928524.0,
Ipomoea quamoclit L.,2928562.0,Ipomoea quamoclit L.,Ipomoea quamoclit,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,Ipomoea quamoclit,6.0,7707728.0,220.0,1176.0,2389.0,2928509.0,2928562.0,
Ipomoea triloba L.,2928547.0,Ipomoea triloba L.,Ipomoea triloba,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,Ipomoea triloba,6.0,7707728.0,220.0,1176.0,2389.0,2928509.0,2928547.0,
Iphigenia indica (L.) Kunth,5294824.0,Iphigenia indica (L.) A.Gray ex Kunth,Iphigenia indica,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Iphigenia,Iphigenia indica,6.0,7707728.0,196.0,1172.0,7697.0,2740092.0,5294824.0,
Iresine herbstii Hook. f.,10679135.0,Iresine R.Br.,Iresine,GENUS,ACCEPTED,94.0,HIGHERRANK,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Iresine,,6.0,7707728.0,220.0,422.0,3064.0,10679135.0,,
Iris japonica Thunb.,5297939.0,Iris japonica Thunb.,Iris japonica,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Iris,Iris japonica,6.0,7707728.0,196.0,1169.0,7698.0,2748017.0,5297939.0,
Irpex lacteus (Fr.: Fr.) Fr.,2544188.0,Irpex lacteus (Fr.) Fr.,Irpex lacteus,SPECIES,ACCEPTED,100.0,EXACT,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Irpicaceae,Irpex,Irpex lacteus,5.0,34.0,186.0,1145.0,3292639.0,2518613.0,2544188.0,
Irvingia malayana Oliv.ex A.Benn.in Hook.f.,5380959.0,Irvingia malayana Oliv. ex A.W.Benn.,Irvingia malayana,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Irvingiaceae,Irvingia,Irvingia malayana,6.0,7707728.0,220.0,1414.0,9110.0,3075466.0,5380959.0,
Ischaemum muticum L.,4143195.0,Ischaemum muticum L.,Ischaemum muticum,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Ischaemum,Ischaemum muticum,6.0,7707728.0,196.0,1369.0,3073.0,2702456.0,4143195.0,
Ischnoderma resinosum (Schrad.: Fr.) P. Karst.,2543487.0,Ischnoderma resinosum (Schrad.) P.Karst.,Ischnoderma resinosum,SPECIES,ACCEPTED,100.0,EXACT,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Ischnodermataceae,Ischnoderma,Ischnoderma resinosum,5.0,34.0,186.0,1145.0,3306353.0,2519599.0,2543487.0,
Isodon coetsa (D.Don) Kudo,7308656.0,Isodon coetsa (Buch.-Ham. ex D.Don) Kudô,Isodon coetsa,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Isodon,Isodon coetsa,6.0,7707728.0,220.0,408.0,2497.0,3233634.0,7308656.0,
Isodon lophanthoides (D.Don) Hara,8060712.0,Isodon lophanthoides (Buch.-Ham. ex D.Don) H.Hara,Isodon lophanthoides,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Isodon,Isodon lophanthoides,6.0,7707728.0,220.0,408.0,2497.0,3233634.0,8060712.0,
Isodon ternifolius (D. Don) Kudo,5608825.0,Isodon ternifolius (D.Don) Kudô,Isodon ternifolius,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Isodon,Isodon ternifolius,6.0,7707728.0,220.0,408.0,2497.0,3233634.0,5608825.0,
Isodon walkeri (Arn.) Hara Itea chinensis Hook. & Arn.,5608806.0,Isodon walkeri (Arn.) H.Hara,Isodon walkeri,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Isodon,Isodon walkeri,6.0,7707728.0,220.0,408.0,2497.0,3233634.0,5608806.0,
Itoa orientalis Hemls.,7274221.0,Itoa orientalis Hemsl.,Itoa orientalis,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Itoa,Itoa orientalis,6.0,7707728.0,220.0,1414.0,6664.0,7274220.0,7274221.0,
Ixeris chinensis (Thunb.) Nakai,3115562.0,Ixeris chinensis (Thunb.) Nakai,Ixeris chinensis,SPECIES,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Ixeris,Ixeris chinensis,6.0,7707728.0,220.0,414.0,3065.0,3115515.0,8151301.0,
Ixeris chinensis ssp. versicolor (Fisch. ex Link) Kitam.,7735146.0,Ixeris chinensis subsp. versicolor (Fisch. ex Link) Kitam.,Ixeris chinensis versicolor,SUBSPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Ixeris,Ixeris chinensis,6.0,7707728.0,220.0,414.0,3065.0,3115515.0,8151301.0,
Ixeris debilis A. Gray,3115559.0,Ixeris debilis (Thunb.) A.Gray,Ixeris debilis,SPECIES,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Ixeris,Ixeris japonica,6.0,7707728.0,220.0,414.0,3065.0,3115515.0,3115579.0,
Ixeris dentata (Thunb.) Nakai,3115572.0,Ixeris dentata (Thunb.) Nakai,Ixeris dentata,SPECIES,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Ixeridium,Ixeridium dentatum,6.0,7707728.0,220.0,414.0,3065.0,8295338.0,3100745.0,
Ixeris gracilis (DC.) Stebbins,3115533.0,Ixeris gracilis (Wall. ex DC.) Stebbins,Ixeris gracilis,SPECIES,SYNONYM,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Ixeridium,Ixeridium gracile,6.0,7707728.0,220.0,414.0,3065.0,8295338.0,8015209.0,
Ixeris polycephala Cass.,3115544.0,Ixeris polycephala Cass.,Ixeris polycephala,SPECIES,ACCEPTED,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Ixeris,Ixeris polycephala,6.0,7707728.0,220.0,414.0,3065.0,3115515.0,3115544.0,
Ixora coccinea L.,2905493.0,Ixora coccinea L.,Ixora coccinea,SPECIES,DOUBTFUL,100.0,EXACT,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Ixora,Ixora coccinea,6.0,7707728.0,220.0,412.0,8798.0,2905224.0,2905493.0,
