id,commonNames,scientificNameWithoutAuthor,scientificNameAuthorship,gbifId,powoId,iucnCategory
1363538,"Cuscus grass, Vetiver, Vetiver grass, Khus-khus, Khus-khus grass, False beardgrass, Khuskhus Vetiver, Khuskhusgrass, Khas-khas, Motgrass, وتیور، علف خس خس",Chrysopogon zizanioides,(L.) Roberty,5677150,396213-1,
1687717,,Chrysosplenium nepalense,D.Don,7418247,790626-1,
1432729,"Burmese almondwood, Chittagong-wood, East Indian-mahogany, Indian redwood, Bastard-cedar, Chickrassy, White-cedar, Burma almond wood, Indian mahogany",Chukrasia tabularis,A.Juss.,4934732,60465537-2,LC
1418433,"Scythian-lamb, Golden chicken fern, Vegetable lamb",Cibotium barometz,(L.) J.Sm.,4195539,1160435-2,
1363794,"Bengal gram, Garbanzo, Chickpea, Gram, Channa, Kichererbse, चना, Garbanzo Bean, Bush Garbanzo Bean, Hummus, نخود, శనగ",Cicer arietinum,L.,2947311,486336-1,
1357495,"Chicory, Chickory, Coffeeweed, Belgium endive, Coffee chicory, Succory, French endive, Witloof, Blueweed, Blue Sailors, Common Chicory, Bunk Chicory, Wild Chicory, Belgian Endive, Wild Succory, Hendibeh, Common Cichory, Radicchio, کاسنی, Cikoria, Цикорій, Cigoriņi (LVL), Beyaz hindiba, Red ribbed cichory, Mavi hindiba, Kasni, Αντίδι, Radika, Cicoare, Cikorija, Цикорий",Cichorium intybus,L.,5392252,194533-1,
1776013,"Chinese cinnamon, Chinese-cassia, Cassia, Cassia-bark, Cassia-bark tree, Saigon cinnamon, Bastard cinnamon",Cinnamomum aromaticum,Nees,3033982,463288-1,
1565551,,Cinnamomum bejolghota,(Buch.-Ham.) Sweet,7304259,463310-1,LC
1424419,"Batavia cinnamon, Batavia-cassia, Indonesian-cassia, Java-cassia, Korintje-cassia, Malaysian Cinnamon, Padang cassia, Padang cinnamon",Cinnamomum burmanni,(Nees & T.Nees) Blume,3033985,463328-1,LC
1389656,"Camphor-laurel, Camphortree, Japanese camphor, Japanese camphortree, Camphor, Camphorwood, Majestic beauty camphor, Japanese camphor tree, 樟树, Cây long não, درخت کافور",Cinnamomum camphora,(L.) J.Presl,3033991,463336-1,LC
1389655,Nepal camphorwood,Cinnamomum glanduliferum,(Wall.) Meisn.,4175713,463435-1,LC
1565624,,Cinnamomum glaucescens,(Nees) Hand.-Mazz.,4175703,463436-1,LC
1737410,Wild Cinnamon,Cinnamomum iners,(Reinw. ex Nees & T.Nees) Blume,8028551,463467-1,LC
1719830,"Selasian Wood, Martaban Camphor Wood, Saffrol Laurel",Cinnamomum parthenoxylon,(Jack) Meisn.,4181342,463600-1,LC
1427579,,Cinnamomum subavenium,Miq.,4179952,463705-1,LC
1729346,"Indian bark, Indian-cassia, Indian Bay leaves",Cinnamomum tamala,(Buch.-Ham.) T.Nees & C.H.Eberm.,9128079,463718-1,LC
1565807,,Cinnamomum tenuipile,Kosterm.,4179675,463724-1,LC
1404903,"Cinnamon, True cinnamon tree, Ceylon cinnamon tree, Ceylon cinnamon, True Cinnamon, Sri Lanka Cinnamon, Cinnamon bark tree, दालचीनी (Daalchini), దాల్చిన, Cinamamoum Zylanicum ( Ceylon Cinnamon), ତେଜ ପତ୍ର",Cinnamomum verum,J.Presl,3033987,463752-1,VU
1776016,,Cipadessa baccifera,(Roxb. ex Roth) Miq.,3851819,577971-1,LC
1397350,"Alpine Enchanter's-nightshade, Dwarf enchanter's nightshade, Small Enchanter's-Nightshade, Alpine enchanter’s-nightshade, Enchanter's nightshade, Alpine Circaea",Circaea alpina,L.,3188797,58893-2,
1609598,South enchanter’s nightshade,Circaea mollis,Siebold & Zucc.,7322810,611476-1,
1609600,,Circaea repens,Wall. ex Asch. & Magnus,8300330,611484-1,
1503832,,Cirsium falconeri,(Hook.f.) Petr.,3113469,195335-1,
1721587,"East Asian thistle, Japanese thistle, Tiger thistle, No-azami",Cirsium japonicum,DC.,3112887,195527-1,
1402343,"Velvetleaf, False pareira-root, Abuta, False pareira brava, बाटुलोपाते(नेपाली)",Cissampelos pareira,L.,3033937,59219-2,
1427582,"Heart-leaf-grape, Endeavour River-vine",Cissus adnata,Roxb.,4052376,67492-1,
1697704,,Cissus assamica,(M.A.Lawson) Craib,4053180,869775-1,
1719831,"Climbing-begonia, Trailing-begonia, Rex-begonia-vine, Rex begonia vine",Cissus discolor,Blume,4054691,869840-1,
1422299,"Javanese treebine, Grape ivy",Cissus nodosa,Blume,3039163,67814-1,
1360883,"Winged treebine, Veldt-grape, Devil's backbone, Adamant creeper, Bone setter, Cactus vine, Ceylon cinnamon, Climbing cactus, Edible stemmed vine, Four-angled vine, Kangaroo vine, Succulent-stemmed wild grape, Veld grape, Adament creeper, నల్లేరు, பிரண்டை, Chonga, Cucumber Cactus, Pirandai",Cissus quadrangularis,L.,7130673,67898-1,
1697868,,Cissus repanda,(Wight & Arn.) Vahl,7293753,67904-1,
1415029,"Cissus, Sambung tulang",Cissus repens,Lam.,3039164,67906-1,
1378864,"Fiddlewood, Florida fiddlewood, Spiny fiddlewood, Bois carre, Bois cocklet, Bois fidele, Cutlet, Fairy tree, Figbush, Koklet, Pendula, Lady chancellor tree, Susanna Berry, Savannah Berry, Susanna, Yellow fairy tree, Small's fiddlewood, West Indian fiddlewood",Citharexylum spinosum,L.,2925396,322339-2,LC
1363149,"هندوانه ابوجهل،  خیار گرگو, Bitter-apple, Bitter-cucumber, Vine-of-Sodom, Wild gourd, Colocynth, Bitter gourd, Alhandal, Desert gourd, Egusi, Tumba, Vine of Sodom, Perennial wild melon, Citron, خیار تَهرو",Citrullus colocynthis,(L.) Schrad.,2874622,291930-1,
1363148,"Watermelon, Afghan-melon, Bastard-melon, Dessert watermelon, Watermeloen, Green spleenwort, Wild melon, Wild Watermelon, Citrul, Egusi melon, هندوانه, పుచ్చ, Patia, Semangka, Hendevaneh, Congo watermelon",Citrullus lanatus,(Thunb.) Matsum. & Nakai,2874621,291938-1,
1403434,"Lime, Key lime, Egyptian lime, Indian lime, Mexican lime, West Indian lime, Sour lime, Kalamansi, Palestinian Sweet Lime, Egyptian Sweet Lime, لیمو،, Hybrid Lime, Philippine Lime (Calamansi), Jeruk purut, Tangerine, Acidic Lime, Laims, Hybrid Citrus",Citrus × aurantiifolia,(Christm.) Swingle,3190164,59599-2,
1403435,"Sour orange, نارنج, Seville orange, Bigarade, Bitter orange, King-orange, Citrus x limonia, Orange, Tangelo, Kumquat, Grapefruit, Hybrid Orange, Bitter Orange Tree, Lime tree, Marmalade Orange, Kitchen Orange, Hybrid Citrus, Max-chrysanthemum, نارنج سیاه, Citrus, Pomelo, Bigarade Orange, Culinary Orange",Citrus × aurantium,L.,8077391,59600-2,
1403436,"Lemon, Lemon-tree, Mandarin lime, Lime of Persia, Kitchen Lemon, నిమ్మ, Grape fruit, لیمو شیرین،",Citrus × limon,(L.) Osbeck,7647136,60454758-2,
1404728,"Kaffir lime, Mauritius papeda, Makrut-lime, Papeda, Limau purut, Kieffer lime, Leech lime, Mauritius bitter orange, Indonesian lime leaves, Thai Bai Makrut, Thai lime, Wild lime, Jeruk Purut, ईडलिंबू, Ewé Tea",Citrus hystrix,DC.,6433679,771927-1,LC
1420517,"Kumquat, Meiwa kumquat, Cherry Orange, Oval-kumquat, Cumquat, Round kumquat, Marumi kumquat, Swingle round Kumquat, Orange, QumKwat, Kumkat",Citrus japonica,Thunb.,3831801,771939-1,
1372591,"Pomelo, Shaddock, Pummelo, Bali lemon, Yu, Buntan, Citron, పంపర పనస, জাম্বুরা, गागल, 柚子树, Tangelo, پاملا, Pumelo, Grapefruit, Orange, Ponderosa lemon, Jeruk bali, Giant Citrus, Citrus, Chakotra",Citrus maxima,(Burm.) Merr.,3190160,30075266-2,LC
1364043,"Lemon, Citron, Buddha's hand, Limette, Cidran, Etrog, Ethrog, Cedrat Lemon, మాది ఫల చెట్టు, Lime tree, Citrus, Meyer lemon, Cedrate, Cedro (IT), Cidracuahuitl (NAH), Jherruk Katès (MAD), فارسی, بالنگ",Citrus medica,L.,3190157,59603-2,LC
1391291,"Godetia, Farewell-to-spring, Farewell to spring, Satin-flower, Herald of summer, Clarkia, Codetia, كوديشا",Clarkia amoena,(Lehm.) A.Nelson & J.F.Macbr.,5420978,59701-2,
1391292,"Pinkfairies, Large-flower Clarkia, Large-flowered Clarkia, Deer Horn, Elkhorns Clarkia, Ragged Robin, Deerhorn clarkia, Pinkfairy",Clarkia pulchella,Pursh,5420982,59746-2,
1427590,Horsewood,Clausena anisata,(Willd.) Hook.f. ex Benth.,8012566,772111-1,LC
1424430,Pink limeberry,Clausena excavata,Burm.f.,5834596,772128-1,LC
1372472,"Chinese clausena, Wampi, Wampee, Vampi",Clausena lansium,(Lour.) Skeels,3190413,772147-1,LC
1543216,,Cleidion javanicum,Blume,3073794,341255-1,LC
1615339,,Cleisostoma arietinum,(Rchb.f.) Garay,2785661,623393-1,
1615360,,Cleisostoma filiforme,(Lindl.) Garay,2785633,623453-1,
1641615,,Cleistanthus gracilis,Hook.f.,3081601,341366-1,LC
1427602,,Cleistanthus sumatranus,(Miq.) Müll.Arg.,3081665,341478-1,LC
1663518,,Clematis acuminata,DC.,7277571,709456-1,
1776020,"Armand clematis, Evergreen clematis",Clematis armandi,Franch.,,709497-1,
1663550,,Clematis buchananiana,DC.,7738341,709553-1,
1663564,,Clematis chrysocoma,Franch.,7276969,709591-1,
1663614,,Clematis gouriana,Roxb. ex DC.,7276632,329403-2,
1663619,,Clematis grata,Wall.,7683806,709739-1,
1663622,,Clematis grewiiflora,DC.,3920991,709744-1,
1663623,,Clematis grossa,Benth.,7276611,709746-1,
1398482,"Solitary clematis, Simple-leaved clematis",Clematis integrifolia,L.,6374790,60366-2,
1391296,"Himalayan clematis, Anemone clematis, Clematis Montana",Clematis montana,Buch.-Ham. ex DC.,6376216,709900-1,
1663697,Nepal clematis,Clematis napaulensis,DC.,3930024,709907-1,
1663739,,Clematis puberula,Hook.f. & Thomson,7277854,710014-1,
1427607,Itol,Clematis smilacifolia,Wall.,7277742,710071-1,
1663805,,Clematis uncinata,Champ. ex Benth.,7277589,710165-1,
1411500,"Virgin's-bower, Devil's darning needles, White clematis, Devil's-Darning-Needles, Virginia Bower, Virginia Clematis, Virginia Virgin's-bower, Autumn Clematis, Barba de Viejo",Clematis virginiana,L.,3033541,710188-1,
1360161,"Old-man's-beard, Traveler's-joy, Old Man's Beard, Traveller's Joy, Fragrant clemati, Evergreen Traveler's-Joy, Evergreen clematis, Travellers joy, Graybeard, Curpen, Повет, Clematis, Powojnik Pnący (PL)",Clematis vitalba,L.,3033558,319145-2,
1729347,,Clematis zeylanica,(L.) Poir.,3926315,710211-1,
1427608,,Cleome chelidonii,L.f.,7837747,146970-1,
1356245,"African cabbage, Spiderwisp, Spider whisp, Spiderflower, Massamby, Kaffir cabbage, Bastard mustard, Cat's whiskers, African spiderflower, African spider-flower, Whiskered Spider Flower, Acaya, Mouzambi, వామింట",Cleome gynandra,L.,3054225,60518-2,
1381391,"Fringed spiderflower, Bhubbhuwân, Consumption weed, Yellow cleome, Ciliate Spider-flower, বেগুনি হুরহুরে, Maman Ungu, Fringed Spider-flower, Maman lanang, Maman lelaki, Gunda, Cacabean (Jawa Barat), Boboan., Purple Cleome",Cleome rutidosperma,DC.,3054196,147293-1,
1409477,Volantines preciosos,Cleome speciosa,Raf.,3054228,147320-1,
1381489,"Spiny spiderflower, Spiny spider flower, Spider flower, Pink queen, Prickly spider flower, Spiderplant, Spider Spine Flower, Cats Whisker",Cleome spinosa,Jacq.,3054201,60589-2,
1356255,"Asian Spider-flower, کنجد شیطان، کنجد وحشی, Asian spiderflower, Wild Massamby, Tickweed, Dog mustard, Sticky cleome, Yellow Spider Flower, Wild mustard, కుక్కవావింట, ผักเสี้ยนผี, ہلہل",Cleome viscosa,L.,3054214,320133-2,
1378722,"Glory-flower, Rose glorybower, Glorybower, Rose Glory-bower, Mexican Hydrangeas, کلرودندرون، پیچ معین التجار",Clerodendrum bungei,Steud.,2925351,861960-1,LC
1378733,White butterfly bush,Clerodendrum calamitosum,L.,3894771,861967-1,
1378737,"Glory-bower, Stickbush, Fragrant clerodendron, Chinese glory bower, Julius plague, Lady Nugent's rose, Moselle, Rosalba, Stinking bush, Hazari Mogra, Fragrant Cleodendron",Clerodendrum chinense,(Osbeck) Mabb.,2925357,946989-1,LC
1718359,,Clerodendrum colebrookeanum,Walp.,7373689,861993-1,
1558959,,Clerodendrum cyrtophyllum,Turcz.,7308161,862022-1,LC
1406401,"Turk's turbin, Turk's-turban, Tubbeflower, Tube flower, Indian glory bower, Bowing Lady, India Tubeflower, Sky Rocket, ভাঁটফুল",Clerodendrum indicum,(L.) Kuntze,2925349,862153-1,LC
1559016,"Bhaat, Kattiyaaku (కత్తియాకు), Dombea, Vattappalam",Clerodendrum infortunatum,L.,3892486,862159-1,
1409479,"Japanese Glorybower, Glory bower, Holly crown of Jesus",Clerodendrum japonicum,(Thunb.) Sweet,2925348,862167-1,LC
1419254,"Wallich's glorybower, Bridal veil, Swaddling flower",Clerodendrum laevifolium,Blume,7307919,862186-1,LC
1559058,,Clerodendrum mandarinorum,Diels,3891594,862240-1,LC
1559078,Light bulb plant,Clerodendrum nutans,Wall. ex Jack,8173793,862283-1,
1400354,"Pagoda-flower, Cleodendrum",Clerodendrum paniculatum,L.,3890745,862301-1,
1495722,,Clethra delavayi,Franch.,7330807,327585-1,LC
1419870,"Bird claw cleyera, Japanese cleyera, Sakaki",Cleyera japonica,Thunb.,3189627,828636-1,LC
1403867,Jackass breadnut,Clibadium surinamense,L.,3104771,319147-2,LC
1445030,Belalai Gajah,Clinacanthus nutans,(Burm.f.) Lindau,3774284,46937-1,
1441541,"Slender wild basil, Slender wild calamint",Clinopodium gracile,(Benth.) Kuntze,2926958,445784-1,
1766261,,Clinopodium umbrosum,(M.Bieb.) K.Koch,7656634,77118678-1,
1588570,Common bluebead lily,Clintonia udensis,Trautv. & C.A.Mey.,2753567,533176-1,
1366903,"Laurel-Leaf Pigeonwings, Butterfly pea, Laurel-leaf pigeon wings",Clitoria laurifolia,Poir.,2946665,274773-2,
1441547,"Butterfly-pea, Atlantic Pigeonwings, Pigeonwings",Clitoria mariana,L.,2946542,274776-2,
1362003,"Butterfly-pea, अपराजिता, অপরাজিতা, Asian pigeonwings, Kembang telang, శంఖపుష్పం, Sanka, Cordofan-pea, Darwin-pea, Blue-pea, Bluebellvine, Blue Pidgeon-wings, Kembhâng bungo, Blue pea vine, Pigeon wings, Blue clitoria, Blue butterfly pea, Aral, Asian Pigeon Wings, Aug Chan, Bang San 'Khao, Bang San Deng, Blue Vine, Bong Biet, Butterfly Bean, Chandra Kanta, Concha Blanca, Conchita Azul, Conchita Blanca, Diego, Hab Al Zherate, Jungle Lau Bakal, Kalina, Kembang Tlang Bulu Ad Mda, Kordofan Pea, Liane Madame, Liane Polisson, Liane Ternate, Mella, Minni, Mussel-shell Creeper, Oung Mai Phyu, Pai Noung Ni, Scaly Buckler-fern, Vishnu Kantisoppu, Zapatico de la Reina, Bluebell, శంఖం, Telang, Gokarna, Sangu Poo, Blue Turnip, અપરાજિતા, Nilkantha Pushpa, Pussy Flower, အောင်မဲညို (in Burmese), নীলকন্ঠ, Hoa đậu biếc, Aparajita (अपराजिता)",Clitoria ternatea,L.,2946519,486606-1,
1427613,Stinging-hair cnestis,Cnestis palala,(Lour.) Merr.,7326564,264264-1,LC
1389079,"Snake's bed seeds, Monnier's snowparsley, Monnier’s snowparsley",Cnidium monnieri,(L.) Cusson,3034720,840463-1,
1363157,"Ivy gourd, దొండకాయ, कुंदरु, దొండ, Little gourd, Scarlet-Fruited Gourd, Scarlet gourd, Scarlet-fruited ivy gourd, Kovai fruit, Pain-cure, Tindora, Wall-rue, टोंडले, তেলাকুচা, বেলিপকা, Kundaru",Coccinia grandis,(L.) Voigt,2874564,291972-1,
1403199,"Seagrape, Platterleaf, Shore sea-grape, Jamaican kino, Bay grape, Common sea grape, Jamaica kino, Kino, Uva de playa, Common seagrape, Seaside grape, Shore grape, Bay grape tree, Anggur Laut, Uva Caleta.",Coccoloba uvifera,(L.) L.,2888831,693918-1,LC
1441555,"Sarsaparilla, Snailseed",Cocculus diversifolius,DC.,3033949,580534-1,
1431308,Patalagarudi,Cocculus hirsutus,(L.) W.Theob.,3829491,941634-1,
1419488,"Laurel-Leaf Snailseed, Laurel-leaved snailseed, Platter-leaf",Cocculus laurifolius,DC.,3829341,580575-1,LC
1407834,"Queen Coralbead, Hue-hue, Inalua",Cocculus orbiculatus,(L.) DC.,3033943,580605-1,
1377188,"Cottontree, Silk cottontree, Silk-cotton tree, Katira, Buttercup Tree, Golden Silk cotton tree, The Yellow Silk - Cotton Tree, Torch wood, Yellow Silk Cotton Tree",Cochlospermum religiosum,(L.) Alston,2874867,169697-1,LC
1385873,"Coconut palm, Coconut, Kelapa, Coconut tree, नारियल, Copra, Common coconut palm, Coco palm, కొబ్బరి, Cocotier, Cocotero, Coco, নারকেল, Pol - පොල්, Koko, نارگیل, Niyog, Óćéț",Cocos nucifera,L.,2735117,666160-1,
1407835,False tick trefoil,Codariocalyx gyroides,(Roxb. ex Link) Hassk.,2968942,486651-1,
1575219,"Semaphore-plant, Telegraph-plant, Dancing plant",Codariocalyx motorius,(Houtt.) H.Ohashi,2968949,486652-1,
1409198,"Variegated Croton, Croton, کروتون, Sloppy painter, Mamey Croton, Codiaeum variegatum Gold Finger, Croton petra, Zanzibar Croton, کروتون لکه طلایی - کروتون آکوبا, Wunderstrauch, Garden croton, Banana Croton, Fire Croton, नाग पान, كروتون, Tamara, Painted Leaf, Real Name , Origanated in  South India., Pinux, My Common Name is Petra Croton., Puring",Codiaeum variegatum,(L.) Rumph. ex A.Juss.,3071476,85073-3,LC
1445034,,Codonacanthus pauciflorus,(Nees) Nees,3774207,46944-1,
1551426,,Codonanthe devosiana,Lem.,3824273,378716-1,
1489573,,Codonopsis gracilis,Hook.f. & Thomson,5412890,141798-1,
1718538,,Coelachne simpliciuscula,(Wight & Arn. ex Steud.) Munro ex Benth.,4114272,396464-1,
1772777,,Coelogyne articulata,(Lindl.) Rchb.f.,2838675,623769-1,
1615528,,Coelogyne barbata,Lindl. ex Griff.,2811651,623773-1,
1788719,,Coelogyne bracteosa,(Rchb.f.) M.W.Chase & Schuit.,12222482,77220188-1,
1615553,,Coelogyne corymbosa,Lindl.,2811653,623824-1,
1419694,Brown Rock Orchid,Coelogyne fimbriata,Lindl.,2811501,623858-1,
1419695,"Loose Coelogyne, Bearded Coelogyne",Coelogyne flaccida,Lindl.,2811433,623859-1,
1772782,,Coelogyne gardneriana,Lindl.,2828299,623872-1,
1615586,,Coelogyne huettneriana,Rchb.f.,2811669,623889-1,
1772783,"Necklace orchid, Rattlesnake orchid",Coelogyne imbricata,(Hook.) Rchb.f.,2838747,623892-1,
1419696,,Coelogyne lawrenceana,Rolfe,2811717,623915-1,
1615598,,Coelogyne lentiginosa,Lindl.,2811688,623916-1,
1419697,,Coelogyne mooreana,Rolfe,2811474,623955-1,
1419698,,Coelogyne nitida,(Wall. ex D.Don) Lindl.,2811392,623965-1,
1615631,,Coelogyne ovalis,Lindl.,2811454,623974-1,
1772785,,Coelogyne pallida,(Lindl.) Rchb.f.,2838772,623980-1,
1410161,Necklace orchid,Coelogyne pulverula,Teijsm. & Binn.,2811545,624007-1,
1615658,,Coelogyne rochussenii,de Vriese,2811671,624033-1,
1419700,,Coelogyne stricta,(D.Don) Schltr.,2811369,624061-1,
1419701,,Coelogyne tomentosa,Lindl.,2811561,624076-1,
1615690,,Coelogyne trinervis,Lindl.,2811700,624081-1,
1615703,,Coelogyne viscosa,Rchb.f.,2811765,624102-1,
1360376,"Coffee, Arabian coffee, Arabica coffee, Coffeetree, قهوه،, Սուրճ Արապիքա",Coffea arabica,L.,2895345,747038-1,EN
1783429,Bengal coffee,Coffea benghalensis,B.Heyne ex Roth,12179811,747048-1,LC
1409498,"Congo coffeetree, Robusta Coffee, Congo coffee, ロブスタコーヒーノキ (JP)",Coffea canephora,Pierre ex A.Froehner,2895528,747068-1,LC
1722743,"Liberica coffee, Excelsa coffee, Liberian Coffee",Coffea liberica,W.Bull,8524134,747169-1,LC
1363505,"Job's-tears, Adlay, Adlay millet, ᏎᎷ ᎤᏂᏥ ᎠᏯᏟᏗ, Adley millet, Adlai, Coixseed, Hato mugi, Tear grass, Coix Millet, Gromwell Reed, Job's tear grass, Job’s tears, గొలుగులు",Coix lacryma-jobi,L.,2706301,30100521-2,
1378124,"Bitter cola, Gbanja kola, Kola, Ghanja kola, Kola nut, Gbanja cola tree",Cola nitida,(Vent.) Schott & Endl.,5406687,822755-1,LC
1363863,"Seruppadi, Creeping Coldenia",Coldenia procumbens,L.,4059906,113918-1,LC
1559275,"Indian squirrel tail, Opposite-leaf drysophylia, Dhursuli (nepali)",Colebrookea oppositifolia,Sm.,3884974,445892-1,LC
1749482,"Cuban oregano, Mexican mint, Indian borage, Country, French thyme, Indian mint, Soup mint, Spanish thyme, Thick leaf thyme, Broad leaf thyme, Karpoora Valli (Tamil), Broadleaf thyme, Ajwayan leaf (India), Orégano Poleo, Orégano brujo, Doddapatre, Oregano, கற்பூரவள்ளி, Stingy thyme",Coleus amboinicus,Lour.,5341313,445902-1,
