id,occurrenceID,basisOfRecord,modified,institutionCode,collectionCode,datasetName,informationWithheld,catalogNumber,references,occurrenceRemarks,recordedBy,recordedByID,identifiedBy,identifiedByID,captive,eventDate,eventTime,verbatimEventDate,verbatimLocality,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,geodeticDatum,countryCode,stateProvince,identificationID,dateIdentified,identificationRemarks,taxonID,scientificName,taxonRank,kingdom,phylum,class,order,family,genus,license,rightsHolder,inaturalistLogin,publishingCountry,projectId,sex,lifeStage,reproductiveCondition,vitality,dynamicProperties
201101310,https://www.inaturalist.org/observations/201101310,HumanObservation,2024-03-04T07:34:18Z,iNaturalist,Observations,iNaturalist research-grade observations,,201101310,https://www.inaturalist.org/observations/201101310,,smfang,,smfang,,wild,2024-03-01T16:16:10-08:00,16:16:10-08:00,2024-03-01 16:16:10-08:00,"Anza-Borrego Desert State Park, Borrego Springs, CA, US",33.3401833333,-116.36885,36.0,EPSG:4326,US,California,456421228.0,2024-03-03T08:30:14Z,,76672,Dithyrea californica,species,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Dithyrea,http://creativecommons.org/licenses/by-nc/4.0/,smfang,smfang,,https://www.inaturalist.org/projects/san-diego-county-plant-atlas|https://www.inaturalist.org/projects/san-diego-county-california-biodiversity|https://www.inaturalist.org/projects/flora-of-anza-borrego-state-park-and-adjacent-desert,,,,,
201101315,https://www.inaturalist.org/observations/201101315,HumanObservation,2024-03-03T08:54:00Z,iNaturalist,Observations,iNaturalist research-grade observations,,201101315,https://www.inaturalist.org/observations/201101315,,Reiner Richter,,Reiner Richter,,wild,2024-02-29T17:45:00+11:00,17:45:00+11:00,2024/02/29 5:45 PM,"Licola VIC 3858, Australia",-37.5339680556,146.6084880556,,EPSG:4326,AU,Victoria,456421245.0,2024-03-03T08:30:25Z,,79408,Trifolium arvense,species,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Trifolium,http://creativecommons.org/licenses/by/4.0/,Reiner Richter,reiner,AU,,,,,,
201101316,https://www.inaturalist.org/observations/201101316,HumanObservation,2024-03-03T09:55:02Z,iNaturalist,Observations,iNaturalist research-grade observations,,201101316,https://www.inaturalist.org/observations/201101316,,Reiner Richter,,Reiner Richter,,wild,2024-02-29T17:45:00+11:00,17:45:00+11:00,2024/02/29 5:45 PM,"Licola VIC 3858, Australia",-37.5339680556,146.6084880556,,EPSG:4326,AU,Victoria,456421246.0,2024-03-03T08:30:25Z,,57036,Euphorbia peplus,species,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbia,http://creativecommons.org/licenses/by/4.0/,Reiner Richter,reiner,AU,,,,,,
201101317,https://www.inaturalist.org/observations/201101317,HumanObservation,2024-03-03T08:32:02Z,iNaturalist,Observations,iNaturalist research-grade observations,,201101317,https://www.inaturalist.org/observations/201101317,,Reiner Richter,,Reiner Richter,,wild,2024-02-29T17:47:00+11:00,17:47:00+11:00,2024/02/29 5:47 PM,"Crookayan VIC 3858, Australia",-37.5341080556,146.60828,,EPSG:4326,AU,Victoria,456421248.0,2024-03-03T08:30:25Z,,125538,Zizina otis labradus,subspecies,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Zizina,http://creativecommons.org/licenses/by/4.0/,Reiner Richter,reiner,AU,,,,,,
201101318,https://www.inaturalist.org/observations/201101318,HumanObservation,2024-04-12T00:43:36Z,iNaturalist,Observations,iNaturalist research-grade observations,,201101318,https://www.inaturalist.org/observations/201101318,,dorayoyo,,dorayoyo,,wild,2024-03-03T13:08:51+08:00,13:08:51+08:00,2024-03-03 13:08:51+08:00,"臺灣島, 北投區, TPE, TW",25.1291055,121.5168133333,4.0,EPSG:4326,TW,Taipei,456421250.0,2024-03-03T08:30:27Z,,1394663,Emilia javanica,species,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Emilia,http://creativecommons.org/licenses/by-nc/4.0/,dorayoyo,dorayoyo,TW,,,,,,
201101319,https://www.inaturalist.org/observations/201101319,HumanObservation,2024-03-03T09:55:13Z,iNaturalist,Observations,iNaturalist research-grade observations,,201101319,https://www.inaturalist.org/observations/201101319,,Reiner Richter,,Reiner Richter,,wild,2024-02-29T17:47:00+11:00,17:47:00+11:00,2024/02/29 5:47 PM,"Crookayan VIC 3858, Australia",-37.5341080556,146.60828,,EPSG:4326,AU,Victoria,456421251.0,2024-03-03T08:30:27Z,,79487,Verbena bonariensis,species,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Verbenaceae,Verbena,http://creativecommons.org/licenses/by/4.0/,Reiner Richter,reiner,AU,,,,,,
201101320,https://www.inaturalist.org/observations/201101320,HumanObservation,2024-03-03T08:34:04Z,iNaturalist,Observations,iNaturalist research-grade observations,,201101320,https://www.inaturalist.org/observations/201101320,,Reiner Richter,,Reiner Richter,,wild,2024-02-29T17:48:00+11:00,17:48:00+11:00,2024/02/29 5:48 PM,"Crookayan VIC 3858, Australia",-37.5341080556,146.60828,,EPSG:4326,AU,Victoria,456421252.0,2024-03-03T08:30:28Z,,55626,Pieris rapae,species,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Pieris,http://creativecommons.org/licenses/by/4.0/,Reiner Richter,reiner,AU,,,,,,
201101321,https://www.inaturalist.org/observations/201101321,HumanObservation,2024-03-03T22:23:07Z,iNaturalist,Observations,iNaturalist research-grade observations,,201101321,https://www.inaturalist.org/observations/201101321,,Reiner Richter,,Reiner Richter,,wild,2024-02-29T17:50:00+11:00,17:50:00+11:00,2024/02/29 5:50 PM,"Crookayan VIC 3858, Australia",-37.53414,146.608345,,EPSG:4326,AU,Victoria,456421255.0,2024-03-03T08:30:29Z,,123051,Chauliognathus lugubris,species,Animalia,Arthropoda,Insecta,Coleoptera,Cantharidae,Chauliognathus,http://creativecommons.org/licenses/by/4.0/,Reiner Richter,reiner,AU,,,,,,
201101322,https://www.inaturalist.org/observations/201101322,HumanObservation,2024-03-03T08:52:03Z,iNaturalist,Observations,iNaturalist research-grade observations,,201101322,https://www.inaturalist.org/observations/201101322,,Reiner Richter,,Reiner Richter,,wild,2024-02-29T17:52:00+11:00,17:52:00+11:00,2024/02/29 5:52 PM,"Crookayan VIC 3858, Australia",-37.5342013889,146.6084080556,,EPSG:4326,AU,Victoria,456421257.0,2024-03-03T08:30:30Z,,865287,Lycopus australis,species,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Lycopus,http://creativecommons.org/licenses/by/4.0/,Reiner Richter,reiner,AU,,,,,,
201101323,https://www.inaturalist.org/observations/201101323,HumanObservation,2024-03-04T07:34:19Z,iNaturalist,Observations,iNaturalist research-grade observations,,201101323,https://www.inaturalist.org/observations/201101323,,smfang,,smfang,,wild,2024-03-01T16:21:27-08:00,16:21:27-08:00,2024-03-01 16:21:27-08:00,"Anza-Borrego Desert State Park, Borrego Springs, CA, US",33.3399,-116.3694533333,4.0,EPSG:4326,US,California,456421258.0,2024-03-03T08:30:30Z,,802494,Aphyllon cooperi,species,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Aphyllon,http://creativecommons.org/licenses/by-nc/4.0/,smfang,smfang,,https://www.inaturalist.org/projects/san-diego-county-california-biodiversity|https://www.inaturalist.org/projects/san-diego-county-plant-atlas|https://www.inaturalist.org/projects/flora-of-anza-borrego-state-park-and-adjacent-desert,,,,,
201101326,https://www.inaturalist.org/observations/201101326,HumanObservation,2024-03-03T08:33:53Z,iNaturalist,Observations,iNaturalist research-grade observations,,201101326,https://www.inaturalist.org/observations/201101326,,Elias,,Elias,,wild,2024-03-03T08:55:50+01:00,08:55:50+01:00,2024-03-03 08:55:50,"Kehlbergstraße 35 Bildgungshaus, 8054 Graz, Austria",47.0357666667,15.3913388889,,EPSG:4326,AT,Steiermark,456421261.0,2024-03-03T08:30:33Z,,950603,Anemonoides nemorosa,species,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Anemonoides,http://creativecommons.org/publicdomain/zero/1.0/,Elias,elias105,,,,,,,
201101328,https://www.inaturalist.org/observations/201101328,HumanObservation,2024-07-12T08:17:41Z,iNaturalist,Observations,iNaturalist research-grade observations,,201101328,https://www.inaturalist.org/observations/201101328,,Petra Holland,,Petra Holland,,wild,2024-03-03T13:18:00+11:00,13:18:00+11:00,2024/03/03 1:18 PM,"Barren Grounds NSW 2577, Australia",-34.6814944,150.7071232,,EPSG:4326,AU,New South Wales,456421267.0,2024-03-03T08:30:36Z,,418732,Boronia barkeriana,species,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Rutaceae,Boronia,http://creativecommons.org/licenses/by/4.0/,Petra Holland,xanthosia,AU,,,,,,
201101329,https://www.inaturalist.org/observations/201101329,HumanObservation,2024-08-27T16:26:28Z,iNaturalist,Observations,iNaturalist research-grade observations,,201101329,https://www.inaturalist.org/observations/201101329,,Szymon Bzoma,,Szymon Bzoma,,wild,2024-02-28T13:35:00+02:00,13:35:00+02:00,2024/02/28 13:35,"Al Qarna, Luxor Governorate, Egipt",25.70009863,32.63228459,,EPSG:4326,EG,Al Uqsur,456421269.0,2024-03-03T08:30:36Z,,145124,Hedydipna metallica,species,Animalia,Chordata,Aves,Passeriformes,Nectariniidae,Hedydipna,http://creativecommons.org/licenses/by-nc/4.0/,Szymon Bzoma,szymon_bzoma,,https://www.inaturalist.org/projects/metalloids,,,,,
201101331,https://www.inaturalist.org/observations/201101331,HumanObservation,2024-09-18T12:11:21Z,iNaturalist,Observations,iNaturalist research-grade observations,,201101331,https://www.inaturalist.org/observations/201101331,,Szymon Bzoma,,Szymon Bzoma,,wild,2024-02-28T13:44:00+02:00,13:44:00+02:00,2024/02/28 13:44,"Al Qarna, Luxor Governorate, Egipt",25.69875247,32.6314903901,,EPSG:4326,EG,Al Uqsur,456421271.0,2024-03-03T08:30:37Z,,125512,Zizeeria karsandra,species,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Zizeeria,http://creativecommons.org/licenses/by-nc/4.0/,Szymon Bzoma,szymon_bzoma,,https://www.inaturalist.org/projects/io-database,,adult,,,
201101332,https://www.inaturalist.org/observations/201101332,HumanObservation,2024-03-04T20:43:11Z,iNaturalist,Observations,iNaturalist research-grade observations,,201101332,https://www.inaturalist.org/observations/201101332,,Szymon Bzoma,,Szymon Bzoma,,wild,2024-02-28T13:47:00+02:00,13:47:00+02:00,2024/02/28 13:47,"Al Qarna, Luxor Governorate, Egipt",25.69820137,32.6308968099,,EPSG:4326,EG,Al Uqsur,456421272.0,2024-03-03T08:30:37Z,,12023,Lanius nubicus,species,Animalia,Chordata,Aves,Passeriformes,Laniidae,Lanius,http://creativecommons.org/licenses/by-nc/4.0/,Szymon Bzoma,szymon_bzoma,,,,,,,
201101334,https://www.inaturalist.org/observations/201101334,HumanObservation,2024-03-04T20:43:05Z,iNaturalist,Observations,iNaturalist research-grade observations,,201101334,https://www.inaturalist.org/observations/201101334,,Szymon Bzoma,,Szymon Bzoma,,wild,2024-02-28T13:54:00+02:00,13:54:00+02:00,2024/02/28 13:54,"Al Qarna, Luxor Governorate, Egipt",25.69880823,32.63106287,,EPSG:4326,EG,Al Uqsur,456421275.0,2024-03-03T08:30:38Z,,1430300,Merops viridissimus,species,Animalia,Chordata,Aves,Coraciiformes,Meropidae,Merops,http://creativecommons.org/licenses/by-nc/4.0/,Szymon Bzoma,szymon_bzoma,,,,,,,
201101335,https://www.inaturalist.org/observations/201101335,HumanObservation,2024-03-04T13:12:45Z,iNaturalist,Observations,iNaturalist research-grade observations,,201101335,https://www.inaturalist.org/observations/201101335,,Szymon Bzoma,,Szymon Bzoma,,wild,2024-02-28T14:02:00+02:00,14:02:00+02:00,2024/02/28 14:02,"Al Qarna, Luxor Governorate, Egipt",25.70393225,32.63444209,,EPSG:4326,EG,Al Uqsur,456421277.0,2024-03-03T08:30:38Z,,5268,Milvus migrans,species,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Milvus,http://creativecommons.org/licenses/by-nc/4.0/,Szymon Bzoma,szymon_bzoma,,,,,,,
201101336,https://www.inaturalist.org/observations/201101336,HumanObservation,2024-03-04T20:42:54Z,iNaturalist,Observations,iNaturalist research-grade observations,,201101336,https://www.inaturalist.org/observations/201101336,,Szymon Bzoma,,Szymon Bzoma,,wild,2024-02-28T14:55:00+02:00,14:55:00+02:00,2024/02/28 14:55,"Qus, Qena Governorate, Egipt",25.8459747601,32.77452076,,EPSG:4326,EG,Qina,456421279.0,2024-03-03T08:30:38Z,,204519,Halcyon smyrnensis,species,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Halcyon,http://creativecommons.org/licenses/by-nc/4.0/,Szymon Bzoma,szymon_bzoma,,,,,,,
201101337,https://www.inaturalist.org/observations/201101337,HumanObservation,2024-03-04T13:12:41Z,iNaturalist,Observations,iNaturalist research-grade observations,,201101337,https://www.inaturalist.org/observations/201101337,,Szymon Bzoma,,Szymon Bzoma,,wild,2024-02-28T15:32:00+02:00,15:32:00+02:00,2024/02/28 15:32,"Qena, Qena Governorate, Egipt",26.1268911999,32.77560013,,EPSG:4326,EG,Qina,456421280.0,2024-03-03T08:30:39Z,,5275,Elanus caeruleus,species,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Elanus,http://creativecommons.org/licenses/by-nc/4.0/,Szymon Bzoma,szymon_bzoma,,,,,,,
201101338,https://www.inaturalist.org/observations/201101338,HumanObservation,2024-03-03T09:49:49Z,iNaturalist,Observations,iNaturalist research-grade observations,,201101338,https://www.inaturalist.org/observations/201101338,,Elias,,Elias,,wild,2024-03-03T08:24:35+01:00,08:24:35+01:00,2024-03-03 08:24:35,"Straßgang, Graz, Austria",47.0353694444,15.3921888889,,EPSG:4326,AT,Steiermark,456421286.0,2024-03-03T08:30:41Z,,162719,Erythronium dens-canis,species,Plantae,Tracheophyta,Liliopsida,Liliales,Liliaceae,Erythronium,http://creativecommons.org/publicdomain/zero/1.0/,Elias,elias105,,,,,,,
201101341,https://www.inaturalist.org/observations/201101341,HumanObservation,2024-09-05T08:13:57Z,iNaturalist,Observations,iNaturalist research-grade observations,,201101341,https://www.inaturalist.org/observations/201101341,,Jarah Marginata,,Jarah Marginata,,wild,2024-02-16T08:13:16+11:00,08:13:16+11:00,2024-02-16 08:13:16+11:00,"Budj Bim National Park, Macarthur, VIC, AU",-38.0571445,141.9199666667,7.0,EPSG:4326,AU,Victoria,456421297.0,2024-03-03T08:30:44Z,,42973,Wallabia bicolor,species,Animalia,Chordata,Mammalia,Diprotodontia,Macropodidae,Wallabia,http://creativecommons.org/licenses/by-nc/4.0/,Jarah Marginata,jarah,AU,,,,,,
201101342,https://www.inaturalist.org/observations/201101342,HumanObservation,2024-03-04T06:51:27Z,iNaturalist,Observations,iNaturalist research-grade observations,,201101342,https://www.inaturalist.org/observations/201101342,,irrwisch,,irrwisch,,wild,2024-03-02T14:37:28+01:00,14:37:28+01:00,2024-03-02 14:37:28,"067 72 Kalná Roztoka, Slowakei",48.9752960227,22.3299124092,1828.0,EPSG:4326,SK,Prešovský,456421321.0,2024-03-03T08:30:49Z,,49136,Sarcoscypha,genus,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,http://creativecommons.org/licenses/by-nc/4.0/,irrwisch,irrwisch,,,,,,,
201101343,https://www.inaturalist.org/observations/201101343,HumanObservation,2024-03-03T09:49:54Z,iNaturalist,Observations,iNaturalist research-grade observations,,201101343,https://www.inaturalist.org/observations/201101343,,Elias,,Elias,,wild,2024-03-03T08:32:48+01:00,08:32:48+01:00,2024-03-03 08:32:48,"Straßgang, Graz, Austria",47.0352638889,15.3920777778,,EPSG:4326,AT,Steiermark,456421332.0,2024-03-03T08:30:52Z,,162719,Erythronium dens-canis,species,Plantae,Tracheophyta,Liliopsida,Liliales,Liliaceae,Erythronium,http://creativecommons.org/publicdomain/zero/1.0/,Elias,elias105,,,,,,,
201101346,https://www.inaturalist.org/observations/201101346,HumanObservation,2024-03-23T13:31:29Z,iNaturalist,Observations,iNaturalist research-grade observations,,201101346,https://www.inaturalist.org/observations/201101346,"Gorwhe Pan, Gonarezhou NP",elsabe_gnp,,elsabe_gnp,,wild,2023-12-30T21:22:55+02:00,21:22:55+02:00,2023-12-30 21:22:55,"Chiredzi, Zimbabwe",-21.7914681471,31.6660721228,87.0,EPSG:4326,ZW,Masvingo,456421358.0,2024-03-03T08:30:57Z,,24899,Phrynomantis bifasciatus,species,Animalia,Chordata,Amphibia,Anura,Microhylidae,Phrynomantis,http://creativecommons.org/licenses/by-nc/4.0/,elsabe_gnp,elsabe_gnp,,https://www.inaturalist.org/projects/afriherps,,,,,
201101348,https://www.inaturalist.org/observations/201101348,HumanObservation,2024-09-24T17:52:54Z,iNaturalist,Observations,iNaturalist research-grade observations,,201101348,https://www.inaturalist.org/observations/201101348,,irrwisch,,Nicolas Schwab,https://orcid.org/0000-0002-7186-8195,wild,2024-03-02T15:04:22+01:00,15:04:22+01:00,2024-03-02 15:04:22,"Runina 10, 067 65 Runina, Slowakei",49.0697150745,22.4020608142,708.0,EPSG:4326,SK,Prešovský,475416077.0,2024-04-25T21:20:23Z,,972793,Apioperdon pyriforme,species,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lycoperdaceae,Apioperdon,http://creativecommons.org/licenses/by-nc/4.0/,irrwisch,irrwisch,,https://www.inaturalist.org/projects/unknown-fungi,,,,,
201101349,https://www.inaturalist.org/observations/201101349,HumanObservation,2024-03-03T19:33:47Z,iNaturalist,Observations,iNaturalist research-grade observations,,201101349,https://www.inaturalist.org/observations/201101349,,klevingston,,klevingston,,wild,2024-01-23T14:29:20-06:00,14:29:20-06:00,2024-01-23 14:29:20-06:00,"Texas Woman's University, Denton, TX, US",33.2295616667,-97.12815,4.0,EPSG:4326,US,Texas,456421376.0,2024-03-03T08:31:01Z,,46020,Sciurus niger,species,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,http://creativecommons.org/licenses/by-nc/4.0/,klevingston,klevingston,,,,,,,
201101351,https://www.inaturalist.org/observations/201101351,HumanObservation,2024-03-04T12:09:14Z,iNaturalist,Observations,iNaturalist research-grade observations,,201101351,https://www.inaturalist.org/observations/201101351,,iacomaner,,Brent Baker,,wild,2024-01-28T16:11:29-06:00,16:11:29-06:00,2024-01-28 16:11:29-06:00,"Buffalo National River, Compton, AR, US",36.0510361587,-93.3157461362,823.0,EPSG:4326,US,Arkansas,456683762.0,2024-03-04T02:49:29Z,,122056,Asplenium platyneuron,species,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Aspleniaceae,Asplenium,http://creativecommons.org/licenses/by-nc/4.0/,iacomaner,iacomaner,,,,,,,
201101352,https://www.inaturalist.org/observations/201101352,HumanObservation,2024-03-04T07:34:19Z,iNaturalist,Observations,iNaturalist research-grade observations,,201101352,https://www.inaturalist.org/observations/201101352,,smfang,,smfang,,wild,2024-03-01T16:29:56-08:00,16:29:56-08:00,2024-03-01 16:29:56-08:00,"Anza-Borrego Desert State Park, Borrego Springs, CA, US",33.339625,-116.369575,4.0,EPSG:4326,US,California,456421382.0,2024-03-03T08:31:01Z,,57877,Hesperocallis undulata,species,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Hesperocallis,http://creativecommons.org/licenses/by-nc/4.0/,smfang,smfang,,https://www.inaturalist.org/projects/san-diego-county-california-biodiversity|https://www.inaturalist.org/projects/san-diego-county-plant-atlas|https://www.inaturalist.org/projects/desert-lily-project|https://www.inaturalist.org/projects/flora-of-anza-borrego-state-park-and-adjacent-desert,,,flowers|flower buds,,
